product,content,date_time,sentiment
Xiaomi,The phone's build quality feels cheap and fragile.,2016-08-27 00:00:15,negative
Xiaomi,The phone's build quality feels cheap and fragile.,2016-09-25 00:44:15,negative
OnePlus,Why is my {} overheating?,2016-09-10 06:13:47,negative
Google Pixel,Really happy with the performance of my new {}.,2016-07-27 15:56:34,positive
iPhone,The {} is really sleek and fast.,2016-08-17 19:11:46,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-07-31 20:37:06,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-17 17:51:26,neutral
iPhone,Really happy with the performance of my new {}.,2016-08-24 09:40:17,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-10 20:59:06,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-13 13:29:13,neutral
Google Pixel,I hate how slow the phone gets after a few months.,2016-08-05 04:09:37,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-05 19:00:44,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-09-18 23:35:55,positive
Google Pixel,I'm impressed with the build quality of the {}.,2016-09-21 14:40:41,positive
Google Pixel,Really happy with the performance of my new {}.,2016-07-29 10:04:03,positive
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-07-19 05:28:01,neutral
Google Pixel,Really happy with the performance of my new {}.,2016-07-04 02:41:55,positive
Xiaomi,The camera on the {} is disappointing.,2016-07-11 02:14:26,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-21 11:28:39,negative
iPhone,The {} has exceeded my expectations!,2016-09-16 13:23:21,positive
OnePlus,The {} is a great value for the price.,2016-07-21 07:11:09,positive
Xiaomi,Not too impressed with the {}. Expected more.,2016-07-31 08:00:30,neutral
Xiaomi,The phone's build quality feels cheap and fragile.,2016-09-10 04:38:18,negative
iPhone,The phone's build quality feels cheap and fragile.,2016-07-16 10:55:11,negative
iPhone,The {} has exceeded my expectations!,2016-07-27 05:37:05,positive
Xiaomi,Experiencing connectivity issues with the {}.,2016-09-01 09:11:46,neutral
Xiaomi,The camera on the {} is disappointing.,2016-08-30 10:41:45,negative
Google Pixel,The {} is a great value for the price.,2016-07-14 16:36:29,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-07-22 09:31:35,negative
OnePlus,Experiencing connectivity issues with the {}.,2016-09-21 03:08:04,neutral
Xiaomi,The {} is a great value for the price.,2016-07-12 14:35:11,positive
iPhone,Battery life on the {} is excellent.,2016-09-03 08:10:01,positive
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-07-29 10:24:59,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-07-18 10:23:07,neutral
Google Pixel,Why is my {} overheating?,2016-08-22 15:11:01,negative
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-11 10:52:44,neutral
iPhone,The camera quality on the {} is amazing.,2016-08-08 15:58:29,positive
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-09-07 23:42:42,positive
OnePlus,"Loving the new software update, everything runs smoother.",2016-08-22 17:02:26,positive
OnePlus,The {} is a great value for the price.,2016-08-23 16:24:14,positive
Samsung Galaxy,My {} is slower than expected.,2016-07-30 10:15:29,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-03 15:40:01,positive
OnePlus,The camera on the {} is disappointing.,2016-09-17 23:57:41,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-22 14:24:24,negative
Xiaomi,"The camera quality is decent, but could be better.",2016-08-03 10:06:10,neutral
iPhone,The {} has exceeded my expectations!,2016-09-28 18:32:59,positive
OnePlus,Battery life on the {} could be better.,2016-08-01 00:45:19,neutral
iPhone,Battery life on the {} could be better.,2016-07-10 04:14:33,neutral
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-02 02:29:47,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-07-10 10:19:47,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-07-14 16:40:31,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-01 17:49:34,negative
Samsung Galaxy,My {} runs all my apps smoothly.,2016-09-19 01:16:19,positive
Google Pixel,Really happy with the performance of my new {}.,2016-09-08 17:47:49,positive
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-08-08 17:39:11,positive
Xiaomi,The camera on the {} is decent.,2016-07-02 06:41:35,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-07-31 09:20:16,negative
Xiaomi,Not too impressed with the {}. Expected more.,2016-07-14 14:43:55,neutral
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-07-30 01:36:54,negative
Xiaomi,My {} runs all my apps smoothly.,2016-08-07 23:35:24,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-07-17 23:34:11,negative
Samsung Galaxy,The display on the {} is okay.,2016-08-17 15:07:08,neutral
Google Pixel,The {} is really sleek and fast.,2016-08-29 09:03:05,positive
OnePlus,The display on the {} is okay.,2016-08-24 22:24:54,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-11 08:45:48,neutral
Google Pixel,Really happy with the performance of my new {}.,2016-08-13 14:17:46,positive
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-12 01:03:44,neutral
OnePlus,My {} is slower than expected.,2016-07-24 11:18:39,neutral
Xiaomi,The camera on the {} is disappointing.,2016-08-23 13:36:20,negative
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-23 17:17:13,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-09-13 02:06:51,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-06 09:58:30,neutral
Xiaomi,My {} runs all my apps smoothly.,2016-09-23 13:18:02,positive
Samsung Galaxy,The display on the {} is okay.,2016-07-10 14:23:22,neutral
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-10 15:40:36,negative
Google Pixel,The {} is really sleek and fast.,2016-07-03 01:22:38,positive
iPhone,The {} has exceeded my expectations!,2016-07-21 17:17:31,positive
Google Pixel,Battery life on the {} could be better.,2016-08-16 04:48:43,neutral
Xiaomi,My {} is slower than expected.,2016-09-11 19:57:49,neutral
Google Pixel,Having some issues with my {}. Anyone else?,2016-09-11 11:31:59,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-09-29 16:27:14,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-08-05 22:23:16,positive
OnePlus,Really happy with the performance of my new {}.,2016-09-06 03:08:11,positive
Google Pixel,Experiencing connectivity issues with the {}.,2016-08-13 16:28:18,neutral
iPhone,My {} is slower than expected.,2016-09-11 12:39:06,negative
OnePlus,Having some issues with my {}. Anyone else?,2016-07-02 20:46:28,neutral
Google Pixel,My {} is slower than expected.,2016-08-16 13:41:36,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-08-28 09:11:39,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-08-18 20:16:30,negative
Xiaomi,My {} is slower than expected.,2016-08-22 16:58:46,neutral
Google Pixel,"The camera quality is decent, but could be better.",2016-09-05 04:54:32,neutral
OnePlus,The {} is a great value for the price.,2016-09-18 06:56:25,positive
OnePlus,The {} is a great value for the price.,2016-07-14 14:48:35,positive
OnePlus,The phone's build quality feels cheap and fragile.,2016-07-06 00:29:29,negative
Xiaomi,"The camera quality is decent, but could be better.",2016-08-19 19:27:00,neutral
iPhone,My {} is slower than expected.,2016-08-13 16:31:12,negative
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-08-06 19:26:01,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-20 10:44:45,negative
OnePlus,Really happy with the performance of my new {}.,2016-07-22 12:38:41,positive
Xiaomi,My {} runs all my apps smoothly.,2016-08-19 17:52:53,positive
Xiaomi,The {} keeps crashing. Frustrated!,2016-08-09 05:23:26,negative
Google Pixel,The camera on the {} is decent.,2016-08-09 11:26:47,neutral
Google Pixel,Battery life on the {} is excellent.,2016-07-08 18:01:01,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-19 04:52:46,negative
Xiaomi,My {} is slower than expected.,2016-07-15 07:09:32,negative
OnePlus,"The camera quality is decent, but could be better.",2016-07-16 20:18:57,neutral
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-08-24 11:11:45,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-23 15:40:44,negative
OnePlus,The phone heats up too quickly during gaming sessions.,2016-08-01 16:24:43,negative
OnePlus,The phone's build quality feels cheap and fragile.,2016-08-17 02:09:24,negative
Samsung Galaxy,The camera on the {} is decent.,2016-09-21 11:30:11,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-07-09 06:12:14,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-18 15:28:49,neutral
Samsung Galaxy,The {} is really sleek and fast.,2016-08-12 07:58:13,positive
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-07-25 06:23:14,neutral
Xiaomi,My {} is slower than expected.,2016-08-20 09:34:25,neutral
OnePlus,"Loving the new software update, everything runs smoother.",2016-09-28 14:09:33,positive
OnePlus,My {} runs all my apps smoothly.,2016-07-04 22:16:20,positive
Xiaomi,My {} is slower than expected.,2016-09-03 20:35:52,neutral
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-07-01 18:56:05,positive
Xiaomi,The camera on the {} is disappointing.,2016-07-03 05:41:26,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-13 02:37:57,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-09-05 01:03:00,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-07-20 23:00:44,positive
Google Pixel,The {} is a great value for the price.,2016-08-14 08:19:43,positive
Xiaomi,The camera on the {} is decent.,2016-09-21 08:41:47,neutral
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-27 13:41:11,neutral
Xiaomi,The display on the {} is okay.,2016-08-08 12:07:13,neutral
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-08-29 11:40:04,positive
Google Pixel,My {} is slower than expected.,2016-07-30 06:38:14,negative
iPhone,The {} is a great value for the price.,2016-08-06 04:45:12,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-08-15 10:52:16,positive
Xiaomi,The {} is really sleek and fast.,2016-08-03 12:06:12,positive
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-02 00:49:32,negative
iPhone,Battery life on the {} could be better.,2016-08-13 11:34:38,neutral
OnePlus,Having some issues with my {}. Anyone else?,2016-07-01 13:48:54,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-08-21 03:08:27,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-11 20:30:42,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-09-15 02:04:54,negative
OnePlus,The {} is really sleek and fast.,2016-07-06 03:58:27,positive
Google Pixel,The camera quality on the {} is amazing.,2016-07-19 15:43:30,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-13 19:53:20,negative
OnePlus,Why is my {} overheating?,2016-07-09 17:05:26,negative
OnePlus,The camera on the {} is disappointing.,2016-08-12 05:33:33,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-07-24 16:40:16,positive
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-07-15 21:22:49,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-05 09:34:41,negative
Google Pixel,The {} has exceeded my expectations!,2016-09-20 00:42:44,positive
iPhone,The camera on the {} is disappointing.,2016-07-05 05:45:17,negative
Google Pixel,Battery life on the {} is excellent.,2016-09-23 02:18:40,positive
Samsung Galaxy,My {} runs all my apps smoothly.,2016-07-12 08:22:24,positive
OnePlus,"Loving the new software update, everything runs smoother.",2016-08-12 14:31:55,positive
OnePlus,The camera on the {} is disappointing.,2016-08-15 04:02:27,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-08-15 19:17:42,negative
Google Pixel,I'm impressed with the build quality of the {}.,2016-08-02 03:49:47,positive
Xiaomi,"The camera quality is decent, but could be better.",2016-08-29 20:45:37,neutral
Xiaomi,Experiencing connectivity issues with the {}.,2016-08-17 03:37:43,neutral
Samsung Galaxy,The display on the {} is okay.,2016-09-14 17:52:52,neutral
OnePlus,The camera on the {} is decent.,2016-09-29 21:03:51,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-09-29 05:40:31,positive
Xiaomi,Really happy with the performance of my new {}.,2016-08-19 03:08:04,positive
iPhone,I hate how slow the phone gets after a few months.,2016-09-28 00:28:46,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-09-24 06:13:06,negative
iPhone,Experiencing connectivity issues with the {}.,2016-09-21 10:03:42,neutral
iPhone,I hate how slow the phone gets after a few months.,2016-08-28 22:40:08,negative
Google Pixel,The phone's build quality feels cheap and fragile.,2016-08-26 21:20:59,negative
OnePlus,The camera quality on the {} is amazing.,2016-07-18 10:59:21,positive
OnePlus,I regret buying the {}. Not worth the money.,2016-09-16 22:06:13,negative
Google Pixel,The {} is really sleek and fast.,2016-08-11 21:59:36,positive
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-16 00:46:46,negative
Xiaomi,The display on the {} is okay.,2016-09-03 16:21:01,neutral
Xiaomi,"The camera quality is decent, but could be better.",2016-08-27 20:58:51,neutral
OnePlus,My {} is slower than expected.,2016-08-20 15:13:27,negative
Xiaomi,The camera quality on the {} is amazing.,2016-09-10 08:40:59,positive
iPhone,Experiencing connectivity issues with the {}.,2016-08-24 03:26:47,negative
Google Pixel,Battery life on the {} is excellent.,2016-07-28 10:46:06,positive
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-29 21:41:26,negative
iPhone,Really happy with the performance of my new {}.,2016-09-09 08:17:30,positive
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-06 15:23:55,neutral
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-08-04 20:56:48,neutral
OnePlus,Battery life on the {} is excellent.,2016-09-10 11:02:01,positive
iPhone,"Loving the new software update, everything runs smoother.",2016-08-13 21:14:32,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-01 22:42:25,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-15 18:54:58,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-20 05:21:37,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-09-15 08:59:51,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-21 18:08:36,neutral
OnePlus,Really happy with the performance of my new {}.,2016-09-05 18:30:11,positive
iPhone,Really happy with the performance of my new {}.,2016-09-12 19:48:54,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-08-12 22:21:05,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-08-19 04:33:19,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-08-07 23:10:40,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-08-18 03:05:21,negative
